mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__activation,param_clf__early_stopping,param_clf__hidden_layer_sizes,param_clf__learning_rate,param_clf__learning_rate_init,param_clf__max_iter,param_clf__n_iter_no_change,param_clf__shuffle,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
134.87115135192872,3.776553408509585,0.0062847137451171875,0.00017006496017096505,relu,False,"(256, 512, 256)",adaptive,1e-05,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': False, 'clf__hidden_layer_sizes': (256, 512, 256), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 1e-05, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.5054399559827045,0.4825494227126548,0.5175929320256925,0.5027097727455982,0.4886155465481219,0.49938152600295443,0.012479287834821868,11,0.7637863342941847,0.7259018099849746,0.7305045140758774,0.7567220285532632,0.7486511653576152,0.745113170453183,0.014686451268799527
125.33641595840454,14.18515383886634,0.006059598922729492,0.0005649446514160794,relu,False,"(256, 512, 256)",invscaling,1e-05,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': False, 'clf__hidden_layer_sizes': (256, 512, 256), 'clf__learning_rate': 'invscaling', 'clf__learning_rate_init': 1e-05, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.5173535055807874,0.48364439711212526,0.5114690309949694,0.4966515308445902,0.4841953975323994,0.4986627724129743,0.013800328912587208,12,0.7768229969239112,0.7346792081624033,0.7391690927200263,0.7486369595002519,0.7779573404992516,0.7554531195611689,0.018473205360583975
161.27783832550048,4.267381898599243,0.010277318954467773,0.0006371899563458308,relu,False,"(2048,)",adaptive,1e-05,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': False, 'clf__hidden_layer_sizes': (2048,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 1e-05, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.49503360876807145,0.49974305846022415,0.4952769192505802,0.5171360939196875,0.48539597028826453,0.49851713013736554,0.01042081989180348,13,0.6251214867465933,0.6297520243793784,0.6108777226715545,0.6309652023674927,0.6373932339096973,0.6268219340149432,0.008883849164916129
75.85681200027466,2.688975726283391,0.005473470687866211,0.0005766249742228427,relu,False,"(1024,)",constant,1e-05,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': False, 'clf__hidden_layer_sizes': (1024,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 1e-05, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.4949722498278007,0.49129596562454,0.502010236375123,0.5189489054526276,0.48237159273673685,0.49791979000336556,0.012274077796956552,14,0.5975047520463436,0.598785370329649,0.5926145535933363,0.57699054667558,0.596845632196779,0.5925481709683376,0.008049628626875267
74.39603281021118,2.1880552677513747,0.0053694725036621095,0.00017525672160120218,relu,False,"(1024,)",adaptive,0.0001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': False, 'clf__hidden_layer_sizes': (1024,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.0001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.4824600407628452,0.5052265984826759,0.5086184929335211,0.515027081886573,0.47815521039173803,0.4978974848914707,0.014765846378263215,15,0.9648194444255948,0.9452377030665662,0.9514006676900141,0.9648323243987974,0.9608275036989713,0.9574235286559887,0.007822353482607413
161.52462229728698,4.374622210108276,0.009672164916992188,0.00044395017035915677,relu,False,"(2048,)",constant,0.0001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': False, 'clf__hidden_layer_sizes': (2048,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.0001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.4618413386631691,0.5066440567252898,0.5194136058817953,0.5290763944839261,0.47218696919272746,0.49783247298938155,0.026353844312676178,16,0.9750036236483981,0.9777291638810937,0.9810895750990399,0.9810959695323541,0.9810886799513845,0.979201402422454,0.002470029555301234
22.523919820785522,5.097415255497683,0.01222372055053711,0.0028188168452954582,relu,True,"(2048,)",constant,0.001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (2048,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.48080617633756184,0.5108956097843641,0.520857782300336,0.49550853785364796,0.4807371637300094,0.4977610540011839,0.01605197781766854,17,0.9467426094442444,0.7548832252540656,0.9084779810145638,0.9318146086689904,0.9042493124307893,0.8892335473625307,0.06894384596368822
138.14787921905517,4.15788279999241,0.006378650665283203,0.00044099420385992894,relu,False,"(256, 512, 256)",constant,1e-05,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': False, 'clf__hidden_layer_sizes': (256, 512, 256), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 1e-05, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.48402907451505733,0.5115304255903653,0.5204954425880124,0.48757967667047125,0.4847612239736794,0.49767916866751716,0.015281608410375421,18,0.7432869551808787,0.7482248933705435,0.743825855421004,0.7502351412163709,0.7373019745632058,0.7445749639504007,0.004482769149971044
22.327864027023317,4.249391572051509,0.01086874008178711,0.0015028355186707657,relu,True,"(2048,)",adaptive,0.001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (2048,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.4862011052086835,0.5016681215116215,0.5235699058926468,0.5159132060037088,0.4561180406384506,0.4966940758510222,0.02397057947133846,19,0.9284060463046877,0.9195266393400722,0.9438554075023984,0.8775578881847462,0.9479333388292499,0.9234558640322309,0.025146989658160895
75.26724438667297,2.107917824809564,0.007512426376342774,0.0011283549885403674,relu,False,"(256, 512, 256)",invscaling,0.0001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': False, 'clf__hidden_layer_sizes': (256, 512, 256), 'clf__learning_rate': 'invscaling', 'clf__learning_rate_init': 0.0001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.4669335303333859,0.5086909696456252,0.5035128171583595,0.5237228360436404,0.4799712807360929,0.4965662867834208,0.020426624131361742,20,0.977034616425108,0.9824345128257093,0.9736951159026664,0.9797325994814351,0.9709556043311175,0.9767704897932072,0.004103555314585845
67.5622543334961,4.764665962248832,0.013025236129760743,0.0010378930231564343,relu,False,"(2048,)",constant,0.001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': False, 'clf__hidden_layer_sizes': (2048,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.4755753203402003,0.4992707855802624,0.517502386270333,0.5133065492586687,0.4689621470289201,0.49492343769567687,0.019570311195221735,21,0.9837755973422742,0.9729447724495895,0.9656409427568076,0.9797063337379125,0.9783779916345052,0.9760891275842176,0.006268276186335896
161.70678277015685,3.4358296735672322,0.00993938446044922,0.0007657643026974695,relu,False,"(2048,)",invscaling,1e-05,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': False, 'clf__hidden_layer_sizes': (2048,), 'clf__learning_rate': 'invscaling', 'clf__learning_rate_init': 1e-05, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.5095433449405813,0.4715957117834898,0.5173319885247288,0.5130735913201296,0.4615951276790272,0.49462795284959143,0.023237191753857665,22,0.6344728895793164,0.6249374217859459,0.6182367988971182,0.6229880478564038,0.6321106983318291,0.6265491712901228,0.005968094602744027
17.551542615890504,0.9366147825199964,0.007158231735229492,0.0006584346361039932,relu,True,"(256, 512, 256)",invscaling,0.0001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (256, 512, 256), 'clf__learning_rate': 'invscaling', 'clf__learning_rate_init': 0.0001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.510235890195459,0.48699061954826367,0.4829717357954385,0.5069913813442064,0.4823069385665448,0.4938993130899824,0.012163972556444752,23,0.7684543838090867,0.7325966499167268,0.7370753750304363,0.8000685487113219,0.7903627904001415,0.7657115495735426,0.027247889002387858
19.30187315940857,0.999538414620392,0.008196878433227538,0.0006172345541458708,relu,False,"(256, 512, 256)",invscaling,0.001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': False, 'clf__hidden_layer_sizes': (256, 512, 256), 'clf__learning_rate': 'invscaling', 'clf__learning_rate_init': 0.001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.48078529063288794,0.5066453613512436,0.5177295968091856,0.5249500737474982,0.4363576962764811,0.4932936037634593,0.032173513135504074,24,0.9763446451611204,0.9750074673186989,0.9729466863390932,0.9817494163287618,0.9790659276527697,0.9770228285600888,0.003087116288681016
18.306751441955566,6.186125429757359,0.006541204452514648,0.0002876927909691813,relu,True,"(256, 512, 256)",adaptive,0.0001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (256, 512, 256), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.0001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.48734073316541116,0.4907181261064823,0.49449551011807596,0.5236623307378089,0.47002512883870096,0.4932483657932959,0.017361944611136937,25,0.8602842146834073,0.6941195571662183,0.690196355368542,0.9009458623346616,0.7379703815319906,0.776703274216964,0.08743654684140924
164.81665453910827,3.9597100533311616,0.009161281585693359,0.0003740985316874903,relu,False,"(2048,)",constant,1e-05,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': False, 'clf__hidden_layer_sizes': (2048,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 1e-05, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.49508246647800874,0.4956220099735046,0.49076836889116326,0.5131527616511172,0.47156021595463765,0.4932371645896863,0.013279372629794114,26,0.6222701670941508,0.6265471842836932,0.6135621172070522,0.6183017180321102,0.6241422200741907,0.6209646813382395,0.004579404194859593
10.822456073760986,0.7692650012043136,0.003939008712768555,0.0002795186151588296,relu,False,"(124, 256, 124)",constant,0.001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': False, 'clf__hidden_layer_sizes': (124, 256, 124), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.4734346502678558,0.5130867153852946,0.5102079861280284,0.4957831744796306,0.47284909848122136,0.49307232494840614,0.01729839628061594,27,0.9749881905135771,0.9588404960191176,0.9696127202142842,0.9810957263819856,0.9716478351353229,0.9712369936528574,0.007317735953456407
19.902967643737792,3.1485573064833168,0.010696649551391602,0.0020034531417696946,relu,True,"(2048,)",invscaling,0.001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (2048,), 'clf__learning_rate': 'invscaling', 'clf__learning_rate_init': 0.001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.4463320870024621,0.509645536867451,0.5011976432607371,0.5386451138879823,0.46229508048367257,0.49162309230046103,0.03328350488295221,28,0.8809141764753103,0.932543251981592,0.9310232581759013,0.9432139384304371,0.9541047454912569,0.9283598741108996,0.02513614973863166
7.307732009887696,1.4716117045631218,0.004643392562866211,0.002431785135114526,relu,True,"(124, 256, 124)",adaptive,0.0001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (124, 256, 124), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.0001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.5074458676464776,0.48535715851469324,0.5042255587547615,0.5165644348508847,0.440632983647303,0.490845200682824,0.02708313304780075,29,0.7196919234212762,0.6295863045322949,0.7111460733372523,0.6726341397019616,0.6988095200000036,0.6863735921985578,0.03253308443081792
10.539103937149047,2.3366338113280873,0.006204795837402344,0.0008545710855060684,relu,True,"(1024,)",adaptive,0.001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (1024,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.47032776969397655,0.4757849597772459,0.5221516851134729,0.5278279182251987,0.4572147290334845,0.4906614123686756,0.028727801612294098,30,0.9344929513996196,0.8493758795991339,0.8816761128776394,0.9005409300623483,0.9336004770224542,0.899937270192239,0.03230354497022221
25.077806425094604,7.4161847353785575,0.006929254531860352,0.0007786486031912805,relu,True,"(256, 512, 256)",constant,0.0001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (256, 512, 256), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.0001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.47925920043389647,0.49986101037754915,0.5154566312853034,0.4877333094676506,0.47077340121175476,0.49061671055523093,0.015706958360995036,31,0.7594643698551099,0.9242916306232777,0.7289077436989899,0.8438157862721121,0.8964210383408545,0.8305801137580688,0.07574533468708805
8.297854709625245,1.7205825622779032,0.0051177978515625,0.00021688185289099515,relu,True,"(1024,)",invscaling,0.0001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (1024,), 'clf__learning_rate': 'invscaling', 'clf__learning_rate_init': 0.0001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.4939484159148411,0.49048017680742106,0.4808709231542162,0.5050233984250877,0.4789218836758452,0.4898489595954822,0.00946016593480928,32,0.556735651331679,0.5757678908851122,0.5185830638434825,0.5813636823141323,0.6150723167256844,0.5695045210200181,0.03166175089359291
9.867394876480102,1.3428739371762575,0.006188678741455078,0.0007319831745016397,relu,True,"(1024,)",invscaling,0.001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (1024,), 'clf__learning_rate': 'invscaling', 'clf__learning_rate_init': 0.001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.45816896389955086,0.5344632743010538,0.4962101643008348,0.49356104863507955,0.4641775039632103,0.48931619101994583,0.027224651170538874,33,0.8507041028512641,0.937225329326156,0.932540201330504,0.8681165484390234,0.9169477524411134,0.9011067868776121,0.03513497184303236
9.516393089294434,1.725598944051042,0.006332874298095703,0.0010949275995465347,relu,True,"(1024,)",constant,0.001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (1024,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.4868764285128138,0.4855758520013115,0.5147659012248875,0.5002770722539557,0.45667807382065284,0.48883466556272426,0.019245044060703684,34,0.9411628216143825,0.8656657876755562,0.8052458461810286,0.862363197923626,0.8765655182681922,0.8702006343325571,0.043306485700900434
40.81006088256836,3.9553414761024634,0.006624269485473633,0.00045179404548877154,relu,False,"(1024,)",adaptive,0.001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': False, 'clf__hidden_layer_sizes': (1024,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.4729074590340743,0.4627757497120479,0.518808265504672,0.5347727395782047,0.451724006690033,0.4881976441038064,0.03260870546685422,35,0.9797376349061474,0.9668859511966189,0.9736530560589713,0.9750384187845889,0.9804532589177849,0.9751536639728222,0.004893233618223483
11.104948949813842,1.9138344979908695,0.006985664367675781,0.0004910437244320395,relu,True,"(256, 512, 256)",constant,0.001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (256, 512, 256), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.474316838505027,0.4901341935583851,0.5171745966552749,0.5208805483881644,0.43816942487671734,0.4881351203967137,0.030354789317192238,36,0.927722389047119,0.9528067818153649,0.9459008500480627,0.9473241187362349,0.9540311858975258,0.9455570651088614,0.009441244116101996
17.595851993560792,0.8158901700638518,0.006772184371948242,0.0004756991539702136,relu,False,"(256, 512, 256)",adaptive,0.001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': False, 'clf__hidden_layer_sizes': (256, 512, 256), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.46807525848384673,0.4977703525178773,0.503372239026792,0.5074836186160231,0.46350686014342174,0.4880416657575921,0.018483925231063365,37,0.9743140712450654,0.9723082765030118,0.9763390388671881,0.97157677187396,0.9770145655255966,0.9743105448029643,0.0021405196306113062
10.01699776649475,0.8368153996282784,0.0036399364471435547,0.00033552171507538197,relu,False,"(124, 256, 124)",invscaling,0.001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': False, 'clf__hidden_layer_sizes': (124, 256, 124), 'clf__learning_rate': 'invscaling', 'clf__learning_rate_init': 0.001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.47608658499254236,0.5171686443237393,0.5165751865624133,0.505111241880868,0.4235880774097066,0.48770594703385395,0.035356862390914935,38,0.9810862132196981,0.968952802026891,0.9676308149181817,0.979084670988713,0.9770268381421487,0.9747562678591265,0.005448138518975511
16.405275297164916,1.2885648912609198,0.006737947463989258,0.0006335340205338354,relu,False,"(256, 512, 256)",constant,0.001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': False, 'clf__hidden_layer_sizes': (256, 512, 256), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.46704061416902365,0.46380730922947766,0.5278879146698185,0.5135210202302889,0.45875706246686143,0.48620278415309404,0.028656412277173096,39,0.9824374712611956,0.9702533208041023,0.9851321401796548,0.9824252798959305,0.9763787155657351,0.9793253855413238,0.005366526707446908
3.5870688438415526,0.826521970558199,0.002433967590332031,0.00020450168744704986,relu,True,"(100, 100, 100)",constant,0.001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (100, 100, 100), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.4860886538023494,0.4950783307960839,0.5123517081589847,0.48524961086726426,0.44742500975008376,0.48523866267495325,0.02127219432242574,40,0.9539880283766391,0.9338292597925879,0.9398267355011121,0.9044344590717649,0.885678249696098,0.9235513464876404,0.02488671227345529
21.2874804019928,4.61981014656954,0.009574556350708007,0.000790104661576935,relu,True,"(2048,)",adaptive,0.0001,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (2048,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.0001, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.5053440208745101,0.48364455612454954,0.47514097346217654,0.5205304363744866,0.4395869947580284,0.48484939631875024,0.027703993807537047,41,0.6505891340415836,0.6833825827304444,0.6041450349104726,0.6152569915767314,0.6107626640094391,0.6328272814537342,0.029965165077552525
72.60512309074402,2.5054027971577417,0.005568313598632813,0.00039861585484712473,relu,False,"(1024,)",invscaling,1e-05,1000,20,True,"{'clf__activation': 'relu', 'clf__early_stopping': False, 'clf__hidden_layer_sizes': (1024,), 'clf__learning_rate': 'invscaling', 'clf__learning_rate_init': 1e-05, 'clf__max_iter': 1000, 'clf__n_iter_no_change': 20, 'clf__shuffle': True}",0.4825824873548011,0.4858472173115049,0.4900009086888564,0.5017787730959912,0.46135926338332256,0.48431372996689526,0.013188085940507605,42,0.5968987531695901,0.5833715610668923,0.5889738779254846,0.5944137706189024,0.5868826962588722,0.5901081318079482,0.004934012885024927
